year,reserve,polygon_id,date,point_id,veg_type,veg_status,radius,photo_id,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
2024,Q,C.1,2024-05-10,4,H,M,4.8,NA,NA,NA,NA,NA,NA,-122.14875983,38.49308321,146.726,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-05-10 13:12:04.2 UTC-07:00,2024-05-10 13:12:04.2 UTC-07:00,1,1.3,NA,NA,NA,-122.14928337,38.49417071,179.893,132.799,Global CS
2024,Q,C.1,2024-05-10,5,H,L,8.2,NA,NA,NA,NA,NA,NA,-122.14909523,38.49241621,154.424,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 13:15:08.6 UTC-07:00,2024-05-10 13:15:08.6 UTC-07:00,1,1.2,NA,NA,NA,-122.14928337,38.49417071,179.893,196.867,Global CS
2024,Q,C.1,2024-05-10,6,D,L,8.1,NA,NA,NA,NA,NA,NA,-122.14911887,38.49261173,154.777,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-10 13:17:18.2 UTC-07:00,2024-05-10 13:17:18.2 UTC-07:00,1,1.3,NA,NA,NA,-122.14928337,38.49417071,179.893,175.195,Global CS
2024,Q,C.1,2024-05-10,7,"T, H","D, L",6.4,NA,NA,NA,NA,NA,NA,-122.14951958,38.49236011,167.026,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-10 13:21:27.6 UTC-07:00,2024-05-10 13:21:27.6 UTC-07:00,1,1.2,NA,NA,NA,-122.14928337,38.49417071,179.893,202.342,Global CS
2024,Q,C.1,2024-05-10,8,H,L,5.7,NA,NA,NA,NA,NA,NA,-122.14952178,38.49203762,164.427,Global,0.01,0.01,0.027,0.014,1.934,m,FIX,2024-05-10 13:24:40.4 UTC-07:00,2024-05-10 13:24:40.4 UTC-07:00,1,1.2,NA,NA,NA,-122.14928337,38.49417071,179.893,238.088,Global CS
2024,Q,C.1,2024-05-10,9,D,L,6.1,NA,NA,NA,NA,NA,NA,-122.14952114,38.49148514,157.928,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,2024-05-10 13:29:34.6 UTC-07:00,2024-05-10 13:29:34.6 UTC-07:00,1,1.3,NA,NA,NA,-122.14928337,38.49417071,179.893,299.513,Global CS
2024,Q,C.1,2024-05-10,10,H,L,6.1,NA,NA,NA,NA,NA,NA,-122.1495146,38.49163857,157.263,Global,0.01,0.01,0.019,0.014,1.934,m,FIX,2024-05-10 13:32:35.4 UTC-07:00,2024-05-10 13:32:35.4 UTC-07:00,1,1.2,NA,NA,NA,-122.14928337,38.49417071,179.893,282.572,Global CS
2024,Q,C.1,2024-05-10,11,"T, S","D, L",18.5,NA,NA,NA,NA,NA,NA,-122.14894807,38.49079514,175.686,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-10 13:43:55.8 UTC-07:00,2024-05-10 13:43:55.8 UTC-07:00,1,1.2,NA,NA,NA,-122.14928337,38.49417071,179.893,375.866,Global CS
2024,Q,C.1,2024-05-10,12,"T, H","M, L",9,NA,NA,NA,NA,NA,NA,-122.14950506,38.49016082,196.416,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 13:51:58.8 UTC-07:00,2024-05-10 13:51:58.8 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,445.936,Global CS
2024,Q,C.1,2024-05-10,13,"T, H","D, L",4.7,NA,NA,NA,NA,NA,NA,-122.14974325,38.49011292,195.009,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,2024-05-10 13:57:45.8 UTC-07:00,2024-05-10 13:57:45.8 UTC-07:00,1,1.2,NA,NA,NA,-122.14928337,38.49417071,179.893,452.556,Global CS
2024,Q,C.1,2024-05-10,14,"T, S","R, L",13.2,NA,NA,NA,NA,NA,NA,-122.15064529,38.49033237,192.758,Global,0.01,0.01,0.035,0.014,1.934,m,FIX,2024-05-10 14:10:49.2 UTC-07:00,2024-05-10 14:10:49.2 UTC-07:00,1,1.8,NA,NA,NA,-122.14928337,38.49417071,179.893,442.595,Global CS
2024,Q,C.1,2024-05-10,15,"E, S","R, L",10.5,NA,NA,NA,NA,NA,NA,-122.15055662,38.49089388,188.094,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-10 14:18:43.4 UTC-07:00,2024-05-10 14:18:43.4 UTC-07:00,1,1.4,NA,NA,NA,-122.14928337,38.49417071,179.893,380.476,Global CS
2024,Q,C.1,2024-05-10,16,"T, S","R, R",12.8,NA,NA,NA,NA,NA,NA,-122.15030852,38.49142921,182.712,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-05-10 14:26:37.8 UTC-07:00,2024-05-10 14:26:37.8 UTC-07:00,1,1.3,NA,NA,NA,-122.14928337,38.49417071,179.893,317.237,Global CS
2024,Q,C.1,2024-05-10,17,H,L,8.4,NA,NA,NA,NA,NA,NA,-122.1522471,38.49035403,249.168,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 15:55:47.2 UTC-07:00,2024-05-10 15:55:47.2 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,501.438,Global CS
2024,Q,C.1,2024-05-10,18,S,L,9.2,NA,NA,NA,NA,NA,NA,-122.15319824,38.49057494,259.391,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 16:02:26.4 UTC-07:00,2024-05-10 16:02:26.4 UTC-07:00,1,1,NA,NA,NA,-122.14928337,38.49417071,179.893,531.622,Global CS
2024,Q,C.1,2024-05-10,19,"T, H","D, L",16.3,NA,NA,NA,NA,NA,NA,-122.1530214,38.49116951,250.175,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-10 16:07:29.4 UTC-07:00,2024-05-10 16:07:29.4 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,471.771,Global CS
2024,Q,C.1,2024-05-10,20,S,L,4.4,NA,NA,NA,NA,NA,NA,-122.15192144,38.49244771,207.526,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 16:23:20.0 UTC-07:00,2024-05-10 16:23:20.0 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,300.714,Global CS
2024,Q,C.1,2024-05-10,21,"T, S","L, L",10.9,NA,NA,NA,NA,NA,NA,-122.15047667,38.49372637,138.254,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,2024-05-10 16:30:20.8 UTC-07:00,2024-05-10 16:30:20.8 UTC-07:00,1,1.9,NA,NA,NA,-122.14928337,38.49417071,179.893,121.85,Global CS
2024,Q,C.1,2024-05-10,22,D,L,11.3,NA,NA,NA,NA,NA,NA,-122.1480238,38.4932063,151.487,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 16:38:31.4 UTC-07:00,2024-05-10 16:38:31.4 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,155.684,Global CS
2024,Q,C.1,2024-05-10,23,S,R,9.2,NA,NA,NA,NA,NA,NA,-122.15138115,38.49501674,175.475,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 16:47:17.8 UTC-07:00,2024-05-10 16:47:17.8 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,205.72,Global CS
2024,Q,C.1,2024-05-10,24,"T, S","R, L",10.6,NA,NA,NA,NA,NA,NA,-122.15108737,38.49577072,185.874,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 16:54:02.6 UTC-07:00,2024-05-10 16:54:02.6 UTC-07:00,1,1.4,NA,NA,NA,-122.14928337,38.49417071,179.893,237.444,Global CS
2024,Q,C.1,2024-05-10,25,H,L,7.2,NA,NA,NA,NA,NA,NA,-122.14574801,38.49458111,174.561,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-10 17:08:56.8 UTC-07:00,2024-05-10 17:08:56.8 UTC-07:00,1,1.4,NA,NA,NA,-122.14928337,38.49417071,179.893,311.797,Global CS
2024,Q,C.1,2024-05-10,26,"T, H","R, L",8.5,NA,NA,NA,NA,NA,NA,-122.14569359,38.49506353,191.668,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-10 17:12:50.6 UTC-07:00,2024-05-10 17:12:50.6 UTC-07:00,1,1.1,NA,NA,NA,-122.14928337,38.49417071,179.893,328.774,Global CS
2024,Q,C.1,2024-05-10,27,H,L,7.5,NA,NA,NA,NA,NA,NA,-122.14567047,38.4952234,195.569,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-10 17:16:09.4 UTC-07:00,2024-05-10 17:16:09.4 UTC-07:00,1,1.2,NA,NA,NA,-122.14928337,38.49417071,179.893,336.622,Global CS
2024,Q,C.1,2024-05-10,28,E,R,5,NA,NA,NA,NA,NA,NA,-122.1459468,38.49539849,199.785,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-10 17:18:57.6 UTC-07:00,2024-05-10 17:18:57.6 UTC-07:00,1,1.4,NA,NA,NA,-122.14928337,38.49417071,179.893,322.157,Global CS
2024,Q,C.1,2024-05-10,29,E,L,4.1,NA,NA,NA,NA,NA,NA,-122.14862971,38.49427013,186.179,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-10 17:39:00.4 UTC-07:00,2024-05-10 17:39:00.4 UTC-07:00,1,1.3,NA,NA,NA,-122.14928337,38.49417071,179.893,58.664,Global CS
2024,Q,C.1,2024-05-10,30,D,L,8.4,NA,NA,NA,NA,NA,NA,-122.14824013,38.49424178,194.712,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-05-10 17:41:37.2 UTC-07:00,2024-05-10 17:41:37.2 UTC-07:00,1,1.3,NA,NA,NA,-122.14928337,38.49417071,179.893,92.88,Global CS
2024,Q,C.2,2024-05-11,1,"E, H","R, L",11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,2,F,D,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,3,H,L,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,4,E,R,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,5,S,R,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,6,"T, S","R, L",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,7,H,L,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,8,S,L,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,9,H,L,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,10,H,L,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,11,"E, S","R, R",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,12,E,R,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,13,F,D,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,14,"T, S","R, R",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,15,"E, H","D, L",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,16,E,R,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,C.2,2024-05-11,17,H,L,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,1,"T, S","R, L",4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,2,H,M,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,3,E,L,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,4,T,L,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,5,"T, S","R, L",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,6,H,L,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,7,S,R,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,8,"S, H","R, M",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,9,H,L,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,10,"T, S","L, L",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,11,S,R,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,13,S,R,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,14,H,M,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,15,"T, S","R, R",7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,16,"D, E","L, L",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,17,"T, S","L, L",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,18,S,R,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,19,"E, T","L, R",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,20,T,L,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,21,E,L,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,22,"F, H","D, L",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,23,S,L,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,24,S,R,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,25,H,M,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,26,E,R,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,27,S,R,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,28,"E, D","M, R",2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,29,E,L,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,30,S,R,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,31,S,R,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,32,"T, S","R, R",7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,33,S,R,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,34,H,L,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,35,H,L,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,36,S,R,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,37,"E, S","R, R",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,38,E,D,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,39,E,R,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,40,S,R,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,41,H,L,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,42,T,M,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,43,E,L,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,44,F,D,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,45,E,L,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,46,S,R,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,47,H,L,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Q,B,2024-05-12,48,E,L,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,B,A,2024-05-17,1,D,L,9,NA,NA,NA,NA,NA,NA,-121.74739479,37.39058628,646.258,Global,0.01,0.01,0.017,0.014,1.934,m,FIX,2024-05-17 13:59:48.2 UTC-07:00,2024-05-17 13:59:48.2 UTC-07:00,1,1.5,NA,NA,NA,-121.74683041,37.39057367,652.014,50.149,Global CS
2024,B,A,2024-05-17,2,S,L,2.1,NA,NA,NA,NA,NA,NA,-121.74789344,37.3904024,640.928,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-17 14:02:28.6 UTC-07:00,2024-05-17 14:02:28.6 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,96.481,Global CS
2024,B,A,2024-05-17,3,H,M,17.2,NA,NA,NA,NA,NA,NA,-121.74784931,37.39022196,635.958,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-17 14:05:33.2 UTC-07:00,2024-05-17 14:05:33.2 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,99.329,Global CS
2024,B,A,2024-05-17,4,D,L,7.8,NA,NA,NA,NA,NA,NA,-121.74763122,37.39002587,630.612,Global,0.01,0.01,0.019,0.014,1.934,m,FIX,2024-05-17 14:07:09.4 UTC-07:00,2024-05-17 14:07:09.4 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,95.426,Global CS
2024,B,A,2024-05-17,5,D,L,8.7,NA,NA,NA,NA,NA,NA,-121.7477384,37.38982414,623.455,Global,0.01,0.012,0.012,0.016,1.934,m,FIX,2024-05-17 14:08:57.0 UTC-07:00,2024-05-17 14:08:57.0 UTC-07:00,1,1.6,NA,NA,NA,-121.74683041,37.39057367,652.014,118.73,Global CS
2024,B,A,2024-05-17,6,S,L,6.5,NA,NA,NA,NA,NA,NA,-121.74727384,37.38967358,617.396,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-17 14:22:16.8 UTC-07:00,2024-05-17 14:22:16.8 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,112.213,Global CS
2024,B,A,2024-05-17,7,H,L,11.7,NA,NA,NA,NA,NA,NA,-121.75200181,37.38989606,576.576,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-05-17 14:32:46.6 UTC-07:00,2024-05-17 14:32:46.6 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,469.914,Global CS
2024,B,A,2024-05-17,8,T,L,6.2,NA,NA,NA,NA,NA,NA,-121.75222433,37.39003159,576.52,Global,0.01,0.01,0.017,0.014,1.934,m,FIX,2024-05-17 14:37:29.4 UTC-07:00,2024-05-17 14:37:29.4 UTC-07:00,1,1.5,NA,NA,NA,-121.74683041,37.39057367,652.014,487.064,Global CS
2024,B,A,2024-05-17,9,T,L,16.7,NA,NA,NA,NA,NA,NA,-121.75145942,37.38982186,584.428,Global,0.01,0.01,0.028,0.014,1.934,m,FIX,2024-05-17 14:44:31.2 UTC-07:00,2024-05-17 14:44:31.2 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,423.487,Global CS
